"","filter","2024_POS_Anid-EV-SA-OA_CTRL_1_Run173.mzML","2024_POS_Anid-EV-SA-OA_CTRL_2_Run217.mzML","2024_POS_Anid-EV-SA-OA_CTRL_3_Run244.mzML","2024_POS_Anid-SA-OA_1_Run170.mzML","2024_POS_Anid-SA-OA_2_Run191.mzML","2024_POS_Anid-SA-OA_3_Run235.mzML"
"5528/522.5971mz/8.21min",420950.13,366347.6,497996.7,162671.31,475552.66,176749.78,483568.94
"5529/393.3151mz/8.12min",156307.705,170007.52,178391.98,77294.984,174147.6,142607.89,55315.28
"5530/771.5707mz/8.2min",20992.6435,394902.75,7788.1265,2218650.2,31554.502,10430.785,6426.94
"5531/690.1399mz/8.17min",85794.3235,54289.727,14693.676,2938.7352,117298.92,350389.7,319109.53
"5532/1146.741mz/8.19min",763207.625,221592.34,1435780.1,14385.25,1409375.8,832252.5,694162.75
"5533/1124.7579mz/8.19min",1528083.3,873404.56,3565266.2,173148.55,2759179.2,1696581.2,1359585.4
"5534/428.3517mz/8.19min",511190.7,109710.86,711944.75,10410.896,705624.9,433142.9,589238.5
"5535/433.3075mz/8.19min",145420.23,31579.266,240331.33,6315.8532,205534.67,127093.21,163747.25
"5536/805.554mz/8.26min",245366.2,317805.12,8018.191,3797495.2,512064.94,172927.28,146374.88
"5537/778.5358mz/8.16min",60637.406,583248.3,60637.406,303187.03,60637.406,60637.406,60637.406
"5541/579.1051mz/8.26min",154480.385,5453.5176,171386.75,1090.70352,282187.44,137574.02,190915.42
"5542/808.582mz/8.26min",66459.722,55017.004,69101.664,2471107.8,11003.4008,63817.78,338652.12
"5543/410.3134mz/8.19min",161446.235,54478,161885.39,13020.57,200261.14,161007.08,239899.2
"5544/408.3257mz/8.22min",6590.26335,840.61114,8977.471,840.61114,4203.0557,247848.97,93991.59
"5548/409.3101mz/8.21min",557398.53,45911.7,539065,9362.941,699015.1,575732.06,794737.56
"5550/782.5687mz/8.19min",16676957.5,183036860,2027972.6,215014140,24638290,8715625,8170130.5
"5551/445.3312mz/8.24min",63763.945,9288.244,81086.67,9288.244,137939.12,82084.98,46441.22
"5556/581.3834mz/8.26min",81438.772,9914.2368,393027.22,9914.2368,268683.28,49571.184,113306.36
"5557/804.5504mz/8.26min",812513.4,5437304,28652.69,7399484.5,1090422.9,534603.9,466864.38
"5559/598.4099mz/8.26min",174552.145,20537.992,773002.44,20537.992,465620.38,102689.96,246414.33
"5560/614.1421mz/8.24min",1147720.53,92899.35,1569283.8,4489.7983,2031301.2,1032261.06,1263180
"5561/615.1428mz/8.24min",598128.225,46618.21,840711.06,9323.642,1081596.1,533293.25,662963.2
"5562/616.1405mz/8.24min",427905.875,6961.1357,583914.06,1392.22714,779448.56,381398,474413.75
"5564/603.3654mz/8.26min",114078.287,14238.2828,790558.75,14238.2828,461127.22,71191.414,156965.16
"5565/371.1009mz/8.26min",52474.2725,9029.638,118148.98,9029.638,133088,59800.355,45148.19
"5566/628.1947mz/8.26min",2431511.2,188680.52,4837720,126431.586,4450979,2694060.2,2168962.2
"5570/708.5924mz/8.29min",4218.0508,4218.0508,4218.0508,4218.0508,21090.254,969124.06,4218.0508
"5571/786.5967mz/8.19min",604156.92,46018.88,978219.44,230094.4,46018.88,1552179.9,9656403
"5572/787.6033mz/8.22min",50737.127,9344.914,54749.684,46724.57,9344.914,136013.38,4334552.5
"5573/842.3899mz/8.26min",17050.54465,6160.1963,55164.613,1232.03926,1232.03926,27940.893,97626.05
"5576/223.0639mz/8.26min",25670.8765,4970.822,56291.25,4970.822,72501.78,26487.643,24854.11
"5579/604.3704mz/8.26min",20416.49,20416.49,242737.12,20416.49,102082.45,20416.49,20416.49
"5580/770.567mz/8.24min",382517.035,3191065.5,4390.7954,2205365.2,630238.3,72828.83,134795.77
"5582/453.3338mz/8.27min",62334.0215,9140.4196,360370.84,9140.4196,242524.83,45702.098,78965.945
"5583/780.5524mz/8.22min",513423.43,489136.06,115702.98,615537.5,537710.8,327931.88,593215.56
"5584/806.5624mz/8.26min",208882.875,201713.56,285089.66,275821.78,17448.94,187120.62,216052.19
"5587/766.534mz/8.25min",27070.1585,33456.2,870.63848,4353.1924,416457.62,43857.816,20684.117
"5588/832.582mz/8.28min",123719.316,41239.772,298078.12,41239.772,41239.772,269882.44,206198.86
"5590/396.3342mz/8.29min",145854.765,35090.293,201467.5,18739.8,164545.11,131184.25,160525.28
"5591/730.5372mz/8.28min",322898,324530.16,58160.794,1029632,321265.84,1426024.4,290803.97
"5595/377.3203mz/8.28min",336201.09,78080.46,427772.03,48736.5,434602.12,398316.28,274085.9
"5596/690.5058mz/8.26min",379289.75,191934.64,498142.94,260436.56,70419.266,2487548,759503.2
"5597/1146.7416mz/8.27min",176587.565,2312.0726,621039.7,11560.363,359078.16,206931.25,146243.88
"5598/411.3258mz/8.28min",330025.025,27822.498,607407.44,12970.539,460548.1,301809.8,358240.25
"5599/395.3315mz/8.29min",464196.98,137898.11,680081.75,104336.23,881045,419031.34,509362.62
"5600/820.5246mz/8.28min",35857.4178,557476.75,11952.4726,498710.34,59762.363,11952.4726,11952.4726
"5601/378.3236mz/8.28min",76835.535,19872.28,116296.47,3872.6882,114824.195,75913.12,77757.95
"5602/433.3075mz/8.29min",337335.16,61701.476,1032242.8,61701.476,753602.2,366162.94,308507.38
"5603/1124.7574mz/8.29min",193111.825,19812.754,437890.6,3962.5508,250325.98,209732.34,176491.31
"5605/443.3518mz/8.29min",15408.87585,1456.42774,320149.84,1456.42774,89987.35,7282.1387,23535.613
"5606/714.5063mz/8.27min",259998.852,22593.096,125246.734,5110.8438,643687.06,2704117,394750.97
"5607/768.5524mz/8.23min",605112.175,492695.25,26310.762,369344,7435695,2128772.5,717529.1
"5608/375.3045mz/8.29min",504815.89,98646.58,829095.6,98646.58,516398.88,541670.9,493232.9
"5609/393.3151mz/8.29min",2961809.4,78146.59,4899070.5,64799.164,3487165.5,2979500.8,2944118
"5610/251.1794mz/8.29min",434028.77,86047.688,747946.5,86047.688,542156.7,437819.1,430238.44
"5612/427.3933mz/8.29min",2891.89368,963.96456,166051.19,963.96456,963.96456,6043.133,4819.8228
"5613/771.5727mz/8.27min",21765.4735,1707075.1,5852.953,893633,31554.502,11976.445,4262.1445
"5615/391.1911mz/8.28min",432672.826,25293.092,1563498,763.56972,3817.8486,1174102.1,840052.56
"5616/392.1941mz/8.3min",71582.352,23860.784,493323.3,23860.784,23860.784,119303.92,189216.42
"5618/848.7693mz/8.32min",110879.212,110879.212,110879.212,110879.212,554396.06,110879.212,110879.212
"5619/413.3414mz/8.33min",84161.425,5584.328,153259.05,1116.8656,129656.484,85273.36,83049.49
"5621/409.3101mz/8.26min",150351.575,20978.952,267455.56,20978.952,195808.39,104894.76,467617.47
"5622/742.3008mz/8.33min",21993.275,21993.275,21993.275,21993.275,21993.275,109966.375,21993.275
"5624/441.3725mz/8.34min",202186.795,35890.184,638246.06,35890.184,1127130.5,224922.67,179450.92
"5625/512.5031mz/8.29min",74789.27,75810,1639992.8,650.3428,396258.16,3251.714,73768.54
"5627/451.3194mz/8.35min",86909.012,11502.6016,211929.39,11502.6016,189291.39,57513.008,116305.016
"5628/398.3627mz/8.36min",253871.415,49928.334,258101.16,49928.334,266204.5,267648.72,249641.67
"5630/689.1618mz/8.38min",69486.033,9871.2172,367026.28,9871.2172,175747.72,89615.98,49356.086
"5631/688.1611mz/8.37min",86064.6825,16474.625,583792.94,16474.625,154864.89,82373.125,89756.24
"5633/848.7693mz/8.38min",31451.246,31451.246,31451.246,31451.246,157256.23,31451.246,31451.246
"5634/894.5614mz/8.4min",32397.1995,5195.0188,25975.094,5195.0188,58202.156,38819.305,47960.41
"5635/413.3415mz/8.4min",94105.69,18430.4,163957.56,18430.4,155050.83,92152,96059.38
"5636/650.3841mz/8.41min",2124.4118,2124.4118,2124.4118,2124.4118,83988.04,2124.4118,10622.059
"5637/675.6753mz/8.41min",485512.87,17610.88,799751.44,5147.128,699824.5,474628.9,496396.84
"5638/550.6282mz/8.43min",557229.6,446125.28,930606.1,248547.56,567273.7,547185.5,732296.06
"5639/338.3417mz/8.41min",6481308,3236910.2,10054442,2230075.2,12210345,6424573,6538043
"5640/339.345mz/8.4min",1523931.35,754987.4,2403441.2,539005.56,2919845.2,1502312.1,1545550.6
"5641/584.4307mz/8.41min",279401.74,55000.276,606878.56,55000.276,486665.78,275001.38,283802.1
"5642/764.159mz/8.41min",101190.027,4495.2708,22476.354,4495.2708,179903.7,440724.84,609455.06
"5643/688.1609mz/8.44min",68481.655,25685.766,269696.34,5137.1532,137933.81,82089.7,54873.61
"5646/730.5376mz/8.38min",330180.6,644355.06,15995.98,2206893.5,79979.9,408508.84,251852.36
"5647/391.2841mz/8.44min",57410.891,8973.0532,218908.89,8973.0532,82345.53,69956.516,44865.266
"5648/776.2315mz/8.44min",25390.3218,8463.4406,70486.6,8463.4406,42317.203,8463.4406,75070.77
"5650/760.5839mz/8.41min",2809280.6,3567456.8,3521731.8,1750871.6,350174.32,2096829.4,3596704.8
"5651/223.0637mz/8.44min",32456.594,5651.067,41351.18,1130.2134,134608.66,27237.922,37675.266
"5652/847.5462mz/8.44min",202187.005,47445,160286.06,9489,302568.8,244087.95,379922.5
"5653/716.522mz/8.44min",252386.07,22683306,60026.918,2503018.5,184591.3,320180.84,141302.92
"5656/408.3255mz/8.46min",72788.888,5806.6132,116544.71,5806.6132,116959.46,190276.88,29033.066
"5657/924.2696mz/8.48min",485728.78,4587.5336,1002706,22937.668,748266.94,223190.62,925588.4
"5659/708.5927mz/8.43min",1646.4756,1646.4756,1646.4756,1646.4756,8232.378,265591.2,1646.4756
"5661/412.3291mz/8.48min",63836.43,9970.726,141511.22,9970.726,126314.94,49853.63,77819.23
"5663/457.3675mz/8.48min",25880.372,5081.3804,414044.9,5081.3804,115641.06,25406.902,26353.842
"5664/411.3258mz/8.48min",295011.225,44321.27,513232.16,5288.9033,571623.2,258096.2,331926.25
"5665/738.5049mz/8.51min",15317.3828,1038155.5,15317.3828,76586.914,15317.3828,15317.3828,15317.3828
"5670/541.1423mz/8.5min",742251.905,74649.63,752465.06,19123.117,1002241.44,738791.56,745712.25
"5671/521.1178mz/8.49min",1515465.55,203146.78,1601383.1,56111.75,2331407.2,1506515,1524416.1
"5673/538.1444mz/8.5min",6632946,855517.06,6755595.5,229430.17,9017181,6519066,6746826
"5677/410.3133mz/8.52min",71874.83,13317.896,211814.42,13317.896,126889.55,66589.48,77160.18
"5681/628.1942mz/8.52min",174930.5025,23935.389,238835.69,23935.389,236982.33,119676.945,230184.06
"5682/392.3031mz/8.54min",125700.82,5550.787,245053.42,1110.1574,175651.25,116829.12,134572.52
"5684/144.9822mz/8.59min",6338319.75,3442405,6621613,1798840.5,7701382.5,7327339.5,6055026.5
"5685/146.9803mz/8.6min",2267815.55,1549072.6,2986558.5,814386.5,3639889.8,3298827,1338176.5
"5687/409.31mz/8.54min",335492.97,58307.203,633413.56,11661.4406,458850.25,300479.06,370506.88
"5688/848.7693mz/8.53min",156249.3,156249.3,156249.3,156249.3,781246.5,156249.3,156249.3
"5690/391.2994mz/8.54min",553860.725,74274.46,815725.9,14854.892,591823.75,515897.7,676946.75
"5693/518.1725mz/8.55min",408633.935,177579.25,850871.6,24318.096,506970.84,386640.4,430627.47
"5694/702.213mz/8.56min",1345077,318678.97,2046186.1,140273.94,2440094.8,1380477.6,1309676.4
"5698/663.4599mz/8.56min",4494.1648,4494.1648,4494.1648,4494.1648,40071.156,4494.1648,22470.824
"5699/375.3045mz/8.57min",245624.06,38761.644,408878.94,38761.644,426634.53,297439.9,193808.22
"5700/690.1595mz/8.58min",1098975.95,93668.12,1372790.6,23935.22,1442636.5,825161.3,1413330.4
"5701/688.1609mz/8.58min",2224189.05,195290.88,2693613.5,54283.96,2708761,1754764.6,2778322
"5702/689.1612mz/8.58min",1412771.2,104758.62,1753246.8,35593.336,1946977.8,1072295.6,1858130.1
"5703/612.1631mz/8.59min",26630.3895,4429.1504,22145.752,4429.1504,64507.285,67922.1,31115.027
"5705/671.4841mz/8.6min",80962.975,16151.284,557611.9,16151.284,243966.06,80756.42,81169.53
"5706/377.3203mz/8.61min",153289.285,75604.46,230974.11,5887.8384,478995.3,379278.4,73765.85
"5708/908.5777mz/8.62min",123478.685,113858.1,133099.27,30713.191,248616.33,113678.19,144037.53
"5709/684.2027mz/8.63min",22619187.75,10918.0312,52256010,7680295.5,37558080,54590.156,48361256
"5710/685.2036mz/8.63min",14880468.5,991147,34547348,4955735,24805202,991147,31832942
"5711/686.2012mz/8.62min",11382581.75,975.4064,26494616,3764067.5,19001096,4877.032,24602550
"5713/687.201mz/8.63min",4978659.35,328705.44,11682703,1643527.2,8313791.5,328705.44,10747608
"5714/688.1991mz/8.63min",2135249.65,136726.36,4980059.5,683631.8,3586867.5,136726.36,4656389.5
"5715/689.1988mz/8.63min",643734.765,26843.946,1617231,134219.73,1153249.8,26843.946,1505534.6
"5716/427.3934mz/8.65min",59950.164,61492.938,252592.98,21609.521,4940.0156,72543.375,58407.39
"5717/669.4702mz/8.64min",138931.7825,25261.125,380451.56,25261.125,223376.66,126305.625,151557.94
"5718/710.2183mz/8.63min",243688.1915,7164.1266,451555.75,35820.633,1070219.4,7164.1266,551526.94
"5720/395.3308mz/8.65min",24740.163,7775.214,73535.35,8054.077,47360.734,37331.383,12148.943
"5722/584.4306mz/8.65min",18607.3805,1986.1694,33951.16,1986.1694,54081.605,27283.914,9930.847
"5723/762.1799mz/8.64min",79883.78,21205.566,121600.16,4241.1132,248505.72,87725.78,72041.78
"5724/664.4571mz/8.69min",36125.3976,60208.996,12041.7992,12041.7992,12041.7992,88065.39,357191.1
"5725/627.4594mz/8.67min",128816.91,12026.795,430334.12,2405.359,152725.86,129943.75,127690.07
"5726/144.9822mz/8.68min",13674024.5,11228694,9995199,6048353,22409530,21504210,16119355
"5727/146.9803mz/8.68min",6130375.5,5036078,4510218,2755084.2,10065339,9695112,7224673
"5728/184.9855mz/8.68min",515612.525,22481.57,404415.75,4496.314,711331.1,626809.3,885574.8
"5729/746.1664mz/8.68min",145095.92,152581.86,85922.16,17184.432,231459.81,137609.98,404902.06
"5731/980.2777mz/8.69min",515780.16,2578900.8,515780.16,515780.16,515780.16,8896897,515780.16
"5732/981.2785mz/8.72min",257558.64,1287793.2,257558.64,257558.64,257558.64,8307475,257558.64
"5735/460.4147mz/8.7min",358847.97,158861.1,417982.5,147675.05,372429.22,345266.72,403569.78
"5736/393.3152mz/8.71min",206025.275,115135.91,226388.3,39816.152,473383.1,318142.12,185662.25
"5737/394.3187mz/8.71min",35035.2185,22109.85,47359.28,4421.97,90262.055,32875.492,37194.945
"5738/552.1964mz/8.72min",460470.125,237233.06,441024.72,63616.03,616569.25,480976.84,479915.53
"5739/686.4382mz/8.72min",17517.411,17517.411,17517.411,17517.411,17517.411,17517.411,87587.055
"5740/375.3044mz/8.75min",73994.031,51915.21,117013.46,8864.092,144698.94,85374.41,62613.652
"5741/391.2994mz/8.74min",865704,667227.4,1056403.4,271081.12,1137968,821354.56,910053.44
"5742/617.1183mz/8.75min",236408.29,124385.99,228073.89,14990.182,516227.38,300711.38,244742.69
"5743/612.1632mz/8.75min",11316524,4460496,10694571,1537351.5,14487249,12235279,11938477
"5748/355.0691mz/8.74min",73088.72,30411.945,66648.33,6082.389,110159.23,79529.11,82480.914
"5749/881.5486mz/8.76min",1220.03124,1220.03124,6100.1562,1220.03124,67554.83,1220.03124,1220.03124
"5750/702.2126mz/8.78min",49860.7985,11152.637,47416.797,2230.5274,70175.83,52304.8,96064.99
"5755/848.2708mz/8.8min",282262.957,14700.9828,681261.25,73504.914,491021,14700.9828,684053.5
"5756/776.2316mz/8.8min",442750.04,119193.31,460496.78,82199.39,425003.3,485648.34,515229.12
"5757/408.3258mz/8.88min",124402.17,29501.04,233049.75,58417.688,77614.82,386881.56,171189.52
"5759/981.2785mz/8.78min",395268.3,2459640.5,395268.3,395268.3,395268.3,1976341.5,395268.3
"5761/615.4978mz/8.81min",88060.35,123505.24,286061.1,46653.617,182677.02,52615.46,42370.965
"5762/616.5011mz/8.81min",25455.3185,40526.082,106341.96,10384.555,64298.035,9210.526,5740.499
"5763/650.5351mz/8.81min",218585.725,275095,595981.3,137441.6,354400.56,162076.45,141169.03
"5764/453.3472mz/8.82min",69707,69707,69707,348535,69707,69707,69707
"5765/655.4907mz/8.82min",375009.7,198347.38,2078446.5,27126.557,815157.44,333432.8,416586.6
"5766/375.3044mz/8.81min",95547.975,80413.47,99486.5,8864.092,226812.17,129365.66,91609.45
"5767/762.1798mz/8.81min",576182.8,135273.25,365067.66,24433.924,787297.94,853013.44,1051500.6
"5768/1074.3069mz/8.83min",1529034.35,624614.06,2325340,638183.25,1800062.8,1258005.9,2480873.2
"5769/1073.3082mz/8.83min",1587615.65,643658.94,2412550.5,675888.44,1854588.9,1320642.4,2575487.8
"5770/1072.3076mz/8.83min",1550984.45,639424.06,2390276.5,659881.4,1806979.5,1294989.4,2521978.5
"5773/394.3187mz/8.84min",1126705.825,939488.9,1799005.5,330359.47,1494207.6,1312448.9,940962.75
"5774/393.3151mz/8.85min",3513195.5,2814855,5621993,2168814,4303396.5,4211536,2814115.2
"5775/763.1802mz/8.81min",251694.055,100620,195363.61,10090.522,375998.56,308024.5,717708.6
"5779/423.3256mz/8.87min",114920.4625,86326.85,139542.19,24014.637,146856.9,94142.875,135698.05
"5780/764.5643mz/8.89min",27736.8675,12475.612,49446.566,22335.727,33138.008,20914.947,34339.043
"5781/776.564mz/8.9min",449785.76,279061.66,769173.1,89068.27,304477.72,595093.8,751507.1
"5783/378.3235mz/8.88min",718631.775,982081.7,459533.1,373489.84,1294519.5,884061.3,553202.25
"5784/377.3202mz/8.88min",2384241.35,3267075.8,1548871.9,1274933.5,4189379,2907372.5,1861110.2
"5785/754.5823mz/8.92min",743575,574005.5,838224.9,541068.5,777585.4,709564.6,853649.06
"5786/908.2376mz/8.88min",217502.275,35795.688,657733.3,256026.11,178978.44,35795.688,492334.53
"5787/650.5352mz/8.97min",73552.502,78605.81,71357.27,82534.01,75747.734,39219.03,36015.59
"5788/813.5194mz/8.97min",34476.378,34476.378,34476.378,34476.378,34476.378,172381.89,34476.378
"5789/980.2777mz/8.97min",71009.356,355046.78,71009.356,71009.356,71009.356,572719.06,71009.356
"5792/144.9822mz/8.99min",1375416.85,1308299.2,1049490.2,957697.8,1442534.5,1996787.9,1632946.9
"5793/489.315mz/8.99min",122999.33,119000.85,314584.5,14267.656,230359.23,126997.81,71338.28
"5794/848.7694mz/8.99min",27548.312,27548.312,27548.312,27548.312,137741.56,27548.312,27548.312
"5797/408.3257mz/9.0min",108888.4025,19218.758,222185.1,22785.549,82447.195,242820.19,135329.61
"5798/634.5374mz/9.01min",40988.824,4078.2876,161966.78,4078.2876,63414.42,20391.438,61586.21
"5802/768.553mz/9.01min",22843.338,22843.338,22843.338,22843.338,114216.69,22843.338,22843.338
"5803/395.3307mz/9.02min",235236.485,164186.66,222877.36,86988.52,307085.97,248469.83,247595.61
"5804/764.5643mz/9.01min",248025.095,70403.81,544497.25,25918.615,243346.64,252703.55,376430.66
"5805/776.5641mz/8.98min",365429.72,247489.44,618991.8,49497.888,1102120,324697.5,406161.94
"5806/377.3201mz/9.01min",368688.53,362357.53,661856.56,158521.25,555849.25,375019.53,329086.88
"5807/655.4908mz/9.01min",127406.32,57551.863,314702.9,5731.792,138753.97,118726.17,136086.47
"5808/497.2663mz/9.03min",59143.412,9280.231,103647.61,1856.0462,58891.98,59394.844,105165.73
"5809/379.3362mz/9.03min",129675.56,182122.11,113301,96746.86,148468.52,102527.53,146050.12
"5810/481.2921mz/9.03min",309732.25,107599.195,522599.56,11030.956,305755.16,313709.34,520855.44
"5811/657.506mz/9.01min",92108.04,43072.46,592535.8,8614.492,89278.94,94937.14,135084.39
"5812/778.5794mz/9.06min",342307.905,210249.02,490170.62,202026.36,314049.34,370566.47,514466.53
"5815/813.5194mz/9.14min",38826.038,38826.038,38826.038,38826.038,38826.038,194130.19,38826.038
"5816/756.5977mz/9.14min",673555.8,347777.8,1312397.9,659370.5,687741.1,656018.94,1164057
"5817/980.2779mz/9.15min",13148.168,65740.84,13148.168,13148.168,13148.168,172767.98,13148.168
"5818/981.279mz/9.15min",11804.178,59020.89,11804.178,11804.178,11804.178,158218.94,11804.178
"5819/778.5798mz/9.16min",1304027.9,673095,2142638.5,292447.6,1355101.8,1252954,1605337.4
"5821/848.7693mz/9.17min",37691.08,37691.08,37691.08,37691.08,188455.4,37691.08,37691.08
"5824/896.1651mz/9.18min",3712.5258,1237.5086,1237.5086,1237.5086,6187.543,624602.44,814128.4
"5825/655.4912mz/9.19min",14446.422,14446.422,72232.11,14446.422,14446.422,14446.422,14446.422
"5826/766.5347mz/9.21min",12359.871,111098.91,12359.871,61799.355,12359.871,12359.871,12359.871
"5827/657.5062mz/9.22min",112118.94,110754.94,348950.28,24475.285,113482.94,82783.14,156506.52
"5828/146.9803mz/9.28min",2145178.05,1895189.6,2395166.5,977847.94,6459927,2403173.2,1562480.9
"5829/813.5193mz/9.28min",45008.622,45008.622,45008.622,45008.622,45008.622,225043.11,45008.622
"5831/910.2564mz/9.29min",1401247.3,712150.06,1546515.1,510372.56,1642636.1,1255979.5,1649398.4
"5834/906.2587mz/9.29min",7055756,5077816.5,6823717,3444687.5,7471590,10792272,7287795
"5837/557.0945mz/9.33min",224513.25,232097.81,549288.56,25457.203,216928.69,201075.9,447822.12
"5840/536.1653mz/9.33min",14452188.5,15271122,41546004,3591039.5,12495250,13633255,31878784
"5841/537.1661mz/9.33min",7316463.5,7716360,21048526,1777022.5,6370916.5,6916567,16237901
"5843/538.1634mz/9.33min",4875880.75,5158580,14087522,1142131.4,4248434,4593181.5,10788709
"5844/539.163mz/9.33min",1640005.1,1739110.6,4846201,392118.47,1429881.8,1540899.6,3638949.2
"5845/542.1209mz/9.33min",305587.015,337094.25,755953.94,17223.42,274079.78,207785.72,466790.22
"5846/541.1203mz/9.33min",630606.595,709316.94,1639889.5,61134.97,551896.25,439951,987603.2
